t	F
829.3	89.7124
829.35	89.7122
829.4	89.712
829.45	89.7118
829.5	89.7117
829.55	89.7115
829.6	89.7113
829.65	89.7111
829.7	89.711
829.75	89.7108
829.8	89.7106
829.85	89.7104
829.9	89.7103
829.95	89.7101
830	89.7099
830.05	89.7098
830.1	89.7096
830.15	89.7094
830.2	89.7092
830.25	89.7091
830.3	89.7089
830.35	89.7087
830.4	89.7085
830.45	89.7084
830.5	89.7082
830.55	89.708
830.6	89.7078
830.65	89.7077
830.7	89.7075
830.75	89.7073
830.8	89.7071
830.85	89.707
830.9	89.7068
830.95	89.7066
831	89.7064
831.05	89.7063
831.1	89.7061
831.15	89.7059
831.2	89.7057
831.25	89.7056
831.3	89.7054
831.35	89.7052
831.4	89.705
831.45	89.7049
831.5	89.7047
831.55	89.7045
831.6	89.7043
831.65	89.7042
831.7	89.704
831.75	89.7038
831.8	89.7036
831.85	89.7035
831.9	89.7033
831.95	89.7031
832	89.7029
832.05	89.7028
832.1	89.7026
832.15	89.7024
832.2	89.7022
832.25	89.7021
832.3	89.7019
832.35	89.7017
832.4	89.7015
832.45	89.7014
832.5	89.7012
832.55	89.701
832.6	89.7008
832.65	89.7007
832.7	89.7005
832.75	89.7003
832.8	89.7001
832.85	89.7
832.9	89.6998
832.95	89.6996
833	89.6994
833.05	89.6993
833.1	89.6991
833.15	89.6989
833.2	89.6987
833.25	89.6986
833.3	89.6984
833.35	89.6982
833.4	89.698
833.45	89.6979
833.5	89.6977
833.55	89.6975
833.6	89.6973
833.65	89.6972
833.7	89.697
833.75	89.6968
833.8	89.6966
833.85	89.6965
833.9	89.6963
833.95	89.6961
834	89.6959
834.05	89.6958
834.1	89.6956
834.15	89.6954
834.2	89.6952
834.25	89.6951
834.3	89.6949
834.35	89.6947
834.4	89.6945
834.45	89.6944
834.5	89.6942
834.55	89.694
834.6	89.6938
834.65	89.6937
834.7	89.6935
834.75	89.6933
834.8	89.6931
834.85	89.693
834.9	89.6928
834.95	89.6926
835	89.6924
835.05	89.6923
835.1	89.6921
835.15	89.6919
835.2	89.6917
835.25	89.6916
835.3	89.6914
835.35	89.6912
835.4	89.691
835.45	89.6909
835.5	89.6907
835.55	89.6905
835.6	89.6903
835.65	89.6902
835.7	89.69
835.75	89.6898
835.8	89.6896
835.85	89.6895
835.9	89.6893
835.95	89.6891
836	89.6889
836.05	89.6888
836.1	89.6886
836.15	89.6884
836.2	89.6882
836.25	89.6881
836.3	89.6879
836.35	89.6877
836.4	89.6875
836.45	89.6873
836.5	89.6872
836.55	89.687
836.6	89.6868
836.65	89.6866
836.7	89.6865
836.75	89.6863
836.8	89.6861
836.85	89.6859
836.9	89.6858
836.95	89.6856
837	89.6854
837.05	89.6852
837.1	89.6851
837.15	89.6849
837.2	89.6847
837.25	89.6845
837.3	89.6844
837.35	89.6842
837.4	89.684
837.45	89.6838
837.5	89.6837
837.55	89.6835
837.6	89.6833
837.65	89.6831
837.7	89.683
837.75	89.6828
837.8	89.6826
837.85	89.6824
837.9	89.6823
837.95	89.6821
838	89.6819
838.05	89.6817
838.1	89.6815
838.15	89.6814
838.2	89.6812
838.25	89.681
838.3	89.6808
838.35	89.6807
838.4	89.6805
838.45	89.6803
838.5	89.6801
838.55	89.68
838.6	89.6798
838.65	89.6796
838.7	89.6794
838.75	89.6793
838.8	89.6791
838.85	89.6789
838.9	89.6787
838.95	89.6786
839	89.6784
839.05	89.6782
839.1	89.678
839.15	89.6779
839.2	89.6777
839.25	89.6775
839.3	89.6773
839.35	89.6771
839.4	89.677
839.45	89.6768
839.5	89.6766
839.55	89.6764
839.6	89.6763
839.65	89.6761
839.7	89.6759
839.75	89.6757
839.8	89.6756
839.85	89.6754
839.9	89.6752
839.95	89.675
840	89.6749
840.05	89.6747
840.1	89.6745
840.15	89.6743
840.2	89.6742
840.25	89.674
840.3	89.6738
840.35	89.6736
840.4	89.6734
840.45	89.6733
840.5	89.6731
840.55	89.6729
840.6	89.6727
840.65	89.6726
840.7	89.6724
840.75	89.6722
840.8	89.672
840.85	89.6719
840.9	89.6717
840.95	89.6715
841	89.6713
841.05	89.6712
841.1	89.671
841.15	89.6708
841.2	89.6706
841.25	89.6704
841.3	89.6703
841.35	89.6701
841.4	89.6699
841.45	89.6697
841.5	89.6696
841.55	89.6694
841.6	89.6692
841.65	89.669
841.7	89.6689
841.75	89.6687
841.8	89.6685
841.85	89.6683
841.9	89.6681
841.95	89.668
842	89.6678
842.05	89.6676
842.1	89.6674
842.15	89.6673
842.2	89.6671
842.25	89.6669
842.3	89.6667
842.35	89.6666
842.4	89.6664
842.45	89.6662
842.5	89.666
842.55	89.6658
842.6	89.6657
842.65	89.6655
842.7	89.6653
842.75	89.6651
842.8	89.665
842.85	89.6648
842.9	89.6646
842.95	89.6644
843	89.6642
843.05	89.6641
843.1	89.6639
843.15	89.6637
843.2	89.6635
843.25	89.6634
843.3	89.6632
843.35	89.663
843.4	89.6628
843.45	89.6627
843.5	89.6625
843.55	89.6623
843.6	89.6621
843.65	89.6619
843.7	89.6618
843.75	89.6616
843.8	89.6614
843.85	89.6612
843.9	89.6611
843.95	89.6609
844	89.6607
844.05	89.6605
844.1	89.6603
844.15	89.6602
844.2	89.66
844.25	89.6598
844.3	89.6596
844.35	89.6595
844.4	89.6593
844.45	89.6591
844.5	89.6589
844.55	89.6587
844.6	89.6586
844.65	89.6584
844.7	89.6582
844.75	89.658
844.8	89.6579
844.85	89.6577
844.9	89.6575
844.95	89.6573
845	89.6571
845.05	89.657
845.1	89.6568
845.15	89.6566
845.2	89.6564
845.25	89.6563
845.3	89.6561
845.35	89.6559
845.4	89.6557
845.45	89.6555
845.5	89.6554
845.55	89.6552
845.6	89.655
845.65	89.6548
845.7	89.6546
845.75	89.6545
845.8	89.6543
845.85	89.6541
845.9	89.6539
845.95	89.6538
846	89.6536
846.05	89.6534
846.1	89.6532
846.15	89.653
846.2	89.6529
846.25	89.6527
846.3	89.6525
846.35	89.6523
846.4	89.6521
846.45	89.652
846.5	89.6518
846.55	89.6516
846.6	89.6514
846.65	89.6513
846.7	89.6511
846.75	89.6509
846.8	89.6507
846.85	89.6505
846.9	89.6504
846.95	89.6502
847	89.65
847.05	89.6498
847.1	89.6497
847.15	89.6495
847.2	89.6493
847.25	89.6491
847.3	89.6489
847.35	89.6488
847.4	89.6486
847.45	89.6484
847.5	89.6482
847.55	89.648
847.6	89.6479
847.65	89.6477
847.7	89.6475
847.75	89.6473
847.8	89.6471
847.85	89.647
847.9	89.6468
847.95	89.6466
848	89.6464
848.05	89.6462
848.1	89.6461
848.15	89.6459
848.2	89.6457
848.25	89.6455
848.3	89.6453
848.35	89.6452
848.4	89.645
848.45	89.6448
848.5	89.6446
848.55	89.6445
848.6	89.6443
848.65	89.6441
848.7	89.6439
848.75	89.6437
848.8	89.6436
848.85	89.6434
848.9	89.6432
848.95	89.643
849	89.6428
849.05	89.6426
849.1	89.6425
849.15	89.6423
849.2	89.6421
849.25	89.6419
849.3	89.6418
849.35	89.6416
849.4	89.6414
849.45	89.6412
849.5	89.641
849.55	89.6408
849.6	89.6407
849.65	89.6405
849.7	89.6403
849.75	89.6401
849.8	89.6399
849.85	89.6398
849.9	89.6396
849.95	89.6394
850	89.6392
850.05	89.639
850.1	89.6389
850.15	89.6387
850.2	89.6385
850.25	89.6383
850.3	89.6381
850.35	89.638
850.4	89.6378
850.45	89.6376
850.5	89.6374
850.55	89.6372
850.6	89.6371
850.65	89.6369
850.7	89.6367
850.75	89.6365
850.8	89.6363
850.85	89.6361
850.9	89.636
850.95	89.6358
851	89.6356
851.05	89.6354
851.1	89.6352
851.15	89.6351
851.2	89.6349
851.25	89.6347
851.3	89.6345
851.35	89.6343
851.4	89.6342
851.45	89.634
851.5	89.6338
851.55	89.6336
851.6	89.6334
851.65	89.6332
851.7	89.6331
851.75	89.6329
851.8	89.6327
851.85	89.6325
851.9	89.6323
851.95	89.6322
852	89.632
852.05	89.6318
852.1	89.6316
852.15	89.6314
852.2	89.6312
852.25	89.6311
852.3	89.6309
852.35	89.6307
852.4	89.6305
852.45	89.6303
852.5	89.6301
852.55	89.63
852.6	89.6298
852.65	89.6296
852.7	89.6294
852.75	89.6292
852.8	89.6291
852.85	89.6289
852.9	89.6287
852.95	89.6285
853	89.6283
853.05	89.6282
853.1	89.628
853.15	89.6278
853.2	89.6276
853.25	89.6274
853.3	89.6272
853.35	89.6271
853.4	89.6269
853.45	89.6267
853.5	89.6265
853.55	89.6263
853.6	89.6261
853.65	89.626
853.7	89.6258
853.75	89.6256
853.8	89.6254
853.85	89.6252
853.9	89.625
853.95	89.6249
854	89.6247
854.05	89.6245
854.1	89.6243
854.15	89.6241
854.2	89.6239
854.25	89.6238
854.3	89.6236
854.35	89.6234
854.4	89.6232
854.45	89.623
854.5	89.6228
854.55	89.6227
854.6	89.6225
854.65	89.6223
854.7	89.6221
854.75	89.6219
854.8	89.6217
854.85	89.6216
854.9	89.6214
854.95	89.6212
855	89.621
855.05	89.6208
855.1	89.6206
855.15	89.6204
855.2	89.6203
855.25	89.6201
855.3	89.6199
855.35	89.6197
855.4	89.6195
855.45	89.6193
855.5	89.6192
855.55	89.619
855.6	89.6188
855.65	89.6186
855.7	89.6184
855.75	89.6182
855.8	89.618
855.85	89.6179
855.9	89.6177
855.95	89.6175
856	89.6173
856.05	89.6171
856.1	89.6169
856.15	89.6167
856.2	89.6166
856.25	89.6164
856.3	89.6162
856.35	89.616
856.4	89.6158
856.45	89.6156
856.5	89.6154
856.55	89.6153
856.6	89.6151
856.65	89.6149
856.7	89.6147
856.75	89.6145
856.8	89.6143
856.85	89.6141
856.9	89.614
856.95	89.6138
857	89.6136
857.05	89.6134
857.1	89.6132
857.15	89.613
857.2	89.6128
857.25	89.6127
857.3	89.6125
857.35	89.6123
857.4	89.6121
857.45	89.6119
857.5	89.6117
857.55	89.6115
857.6	89.6114
857.65	89.6112
857.7	89.611
857.75	89.6108
857.8	89.6106
857.85	89.6104
857.9	89.6102
857.95	89.61
858	89.6099
858.05	89.6097
858.1	89.6095
858.15	89.6093
858.2	89.6091
858.25	89.6089
858.3	89.6087
858.35	89.6085
858.4	89.6084
858.45	89.6082
858.5	89.608
858.55	89.6078
858.6	89.6076
858.65	89.6074
858.7	89.6072
858.75	89.6071
858.8	89.6069
858.85	89.6067
858.9	89.6065
858.95	89.6063
859	89.6061
859.05	89.6059
859.1	89.6057
859.15	89.6055
859.2	89.6054
859.25	89.6052
859.3	89.605
859.35	89.6048
859.4	89.6046
859.45	89.6044
859.5	89.6042
859.55	89.604
859.6	89.6039
859.65	89.6037
859.7	89.6035
859.75	89.6033
859.8	89.6031
859.85	89.6029
859.9	89.6027
859.95	89.6025
860	89.6023
860.05	89.6022
860.1	89.602
860.15	89.6018
860.2	89.6016
860.25	89.6014
860.3	89.6012
860.35	89.601
860.4	89.6008
860.45	89.6007
860.5	89.6005
860.55	89.6003
860.6	89.6001
860.65	89.5999
860.7	89.5997
860.75	89.5995
860.8	89.5993
860.85	89.5991
860.9	89.599
860.95	89.5988
861	89.5986
861.05	89.5984
861.1	89.5982
861.15	89.598
861.2	89.5978
861.25	89.5976
861.3	89.5974
861.35	89.5972
861.4	89.5971
861.45	89.5969
861.5	89.5967
861.55	89.5965
861.6	89.5963
861.65	89.5961
861.7	89.5959
861.75	89.5957
861.8	89.5955
861.85	89.5953
861.9	89.5952
861.95	89.595
862	89.5948
862.05	89.5946
862.1	89.5944
862.15	89.5942
862.2	89.594
862.25	89.5938
862.3	89.5936
862.35	89.5934
862.4	89.5933
862.45	89.5931
862.5	89.5929
862.55	89.5927
862.6	89.5925
862.65	89.5923
862.7	89.5921
862.75	89.5919
862.8	89.5917
862.85	89.5915
862.9	89.5914
862.95	89.5912
863	89.591
863.05	89.5908
863.1	89.5906
863.15	89.5904
863.2	89.5902
863.25	89.59
863.3	89.5898
863.35	89.5896
863.4	89.5894
863.45	89.5892
863.5	89.5891
863.55	89.5889
863.6	89.5887
863.65	89.5885
863.7	89.5883
863.75	89.5881
863.8	89.5879
863.85	89.5877
863.9	89.5875
863.95	89.5873
864	89.5871
864.05	89.587
864.1	89.5868
864.15	89.5866
864.2	89.5864
864.25	89.5862
864.3	89.586
864.35	89.5858
864.4	89.5856
864.45	89.5854
864.5	89.5852
864.55	89.585
864.6	89.5848
864.65	89.5846
864.7	89.5845
864.75	89.5843
864.8	89.5841
864.85	89.5839
864.9	89.5837
864.95	89.5835
865	89.5833
865.05	89.5831
865.1	89.5829
865.15	89.5827
865.2	89.5825
865.25	89.5823
865.3	89.5821
865.35	89.5819
865.4	89.5818
865.45	89.5816
865.5	89.5814
865.55	89.5812
865.6	89.581
865.65	89.5808
865.7	89.5806
865.75	89.5804
865.8	89.5802
865.85	89.58
865.9	89.5798
865.95	89.5796
866	89.5794
866.05	89.5792
866.1	89.579
866.15	89.5788
866.2	89.5786
866.25	89.5784
866.3	89.5783
866.35	89.5781
866.4	89.5779
866.45	89.5777
866.5	89.5775
866.55	89.5773
866.6	89.5771
866.65	89.5769
866.7	89.5767
866.75	89.5765
866.8	89.5763
866.85	89.5761
866.9	89.5759
866.95	89.5757
867	89.5755
867.05	89.5753
867.1	89.5751
867.15	89.5749
867.2	89.5747
867.25	89.5745
867.3	89.5743
867.35	89.5741
867.4	89.5739
867.45	89.5737
867.5	89.5735
867.55	89.5733
867.6	89.5732
867.65	89.573
867.7	89.5728
867.75	89.5726
867.8	89.5724
867.85	89.5722
867.9	89.572
867.95	89.5718
868	89.5716
868.05	89.5714
868.1	89.5712
868.15	89.571
868.2	89.5708
868.25	89.5706
868.3	89.5704
868.35	89.5702
868.4	89.57
868.45	89.5698
868.5	89.5696
868.55	89.5694
868.6	89.5692
868.65	89.569
868.7	89.5688
868.75	89.5686
868.8	89.5684
868.85	89.5682
868.9	89.568
868.95	89.5678
869	89.5676
869.05	89.5674
869.1	89.5672
869.15	89.567
869.2	89.5668
869.25	89.5666
869.3	89.5664
869.35	89.5662
869.4	89.566
869.45	89.5658
869.5	89.5656
869.55	89.5654
869.6	89.5652
869.65	89.565
869.7	89.5648
869.75	89.5646
869.8	89.5644
869.85	89.5642
869.9	89.564
869.95	89.5638
870	89.5636
870.05	89.5634
870.1	89.5632
870.15	89.563
870.2	89.5628
870.25	89.5626
870.3	89.5624
870.35	89.5622
870.4	89.562
870.45	89.5618
870.5	89.5616
870.55	89.5614
870.6	89.5612
870.65	89.561
870.7	89.5608
870.75	89.5606
870.8	89.5604
870.85	89.5602
870.9	89.56
870.95	89.5598
871	89.5596
871.05	89.5594
871.1	89.5592
871.15	89.559
871.2	89.5588
871.25	89.5586
871.3	89.5584
871.35	89.5582
871.4	89.558
871.45	89.5578
871.5	89.5576
871.55	89.5574
871.6	89.5571
871.65	89.5569
871.7	89.5567
871.75	89.5565
871.8	89.5563
871.85	89.5561
871.9	89.5559
871.95	89.5557
872	89.5555
872.05	89.5553
872.1	89.5551
872.15	89.5549
872.2	89.5547
872.25	89.5545
872.3	89.5543
872.35	89.5541
872.4	89.5539
872.45	89.5537
872.5	89.5535
872.55	89.5533
872.6	89.5531
872.65	89.5529
872.7	89.5526
872.75	89.5524
872.8	89.5522
872.85	89.552
872.9	89.5518
872.95	89.5516
873	89.5514
873.05	89.5512
873.1	89.551
873.15	89.5508
873.2	89.5506
873.25	89.5504
873.3	89.5502
873.35	89.55
873.4	89.5498
873.45	89.5495
873.5	89.5493
873.55	89.5491
873.6	89.5489
873.65	89.5487
873.7	89.5485
873.75	89.5483
873.8	89.5481
873.85	89.5479
873.9	89.5477
873.95	89.5475
874	89.5473
874.05	89.547
874.1	89.5468
874.15	89.5466
874.2	89.5464
874.25	89.5462
874.3	89.546
874.35	89.5458
874.4	89.5456
874.45	89.5454
874.5	89.5452
874.55	89.545
874.6	89.5447
874.65	89.5445
874.7	89.5443
874.75	89.5441
874.8	89.5439
874.85	89.5437
874.9	89.5435
874.95	89.5433
875	89.5431
875.05	89.5429
875.1	89.5426
875.15	89.5424
875.2	89.5422
875.25	89.542
875.3	89.5418
875.35	89.5416
875.4	89.5414
875.45	89.5412
875.5	89.5409
875.55	89.5407
875.6	89.5405
875.65	89.5403
875.7	89.5401
875.75	89.5399
875.8	89.5397
875.85	89.5395
875.9	89.5392
875.95	89.539
876	89.5388
876.05	89.5386
876.1	89.5384
876.15	89.5382
876.2	89.538
876.25	89.5378
876.3	89.5375
876.35	89.5373
876.4	89.5371
876.45	89.5369
876.5	89.5367
876.55	89.5365
876.6	89.5363
876.65	89.536
876.7	89.5358
876.75	89.5356
876.8	89.5354
876.85	89.5352
876.9	89.535
876.95	89.5348
877	89.5345
877.05	89.5343
877.1	89.5341
877.15	89.5339
877.2	89.5337
877.25	89.5335
877.3	89.5332
877.35	89.533
877.4	89.5328
877.45	89.5326
877.5	89.5324
877.55	89.5322
877.6	89.532
877.65	89.5317
877.7	89.5315
877.75	89.5313
877.8	89.5311
877.85	89.5309
877.9	89.5306
877.95	89.5304
878	89.5302
878.05	89.53
878.1	89.5298
878.15	89.5296
878.2	89.5293
878.25	89.5291
878.3	89.5289
878.35	89.5287
878.4	89.5285
878.45	89.5282
878.5	89.528
878.55	89.5278
878.6	89.5276
878.65	89.5274
878.7	89.5272
878.75	89.5269
878.8	89.5267
878.85	89.5265
878.9	89.5263
878.95	89.5261
879	89.5258
879.05	89.5256
879.1	89.5254
879.15	89.5252
879.2	89.525
879.25	89.5247
879.3	89.5245
879.35	89.5243
879.4	89.5241
879.45	89.5239
879.5	89.5236
879.55	89.5234
879.6	89.5232
879.65	89.523
879.7	89.5227
879.75	89.5225
879.8	89.5223
879.85	89.5221
879.9	89.5219
879.95	89.5216
880	89.5214
880.05	89.5212
880.1	89.521
880.15	89.5207
880.2	89.5205
880.25	89.5203
880.3	89.5201
880.35	89.5199
880.4	89.5196
880.45	89.5194
880.5	89.5192
880.55	89.519
880.6	89.5187
880.65	89.5185
880.7	89.5183
880.75	89.5181
880.8	89.5178
880.85	89.5176
880.9	89.5174
880.95	89.5172
881	89.5169
881.05	89.5167
881.1	89.5165
881.15	89.5163
881.2	89.516
881.25	89.5158
881.3	89.5156
881.35	89.5154
881.4	89.5151
881.45	89.5149
881.5	89.5147
881.55	89.5144
881.6	89.5142
881.65	89.514
881.7	89.5138
881.75	89.5135
881.8	89.5133
881.85	89.5131
881.9	89.5129
881.95	89.5126
882	89.5124
882.05	89.5122
882.1	89.5119
882.15	89.5117
882.2	89.5115
882.25	89.5113
882.3	89.511
882.35	89.5108
882.4	89.5106
882.45	89.5103
882.5	89.5101
882.55	89.5099
882.6	89.5096
882.65	89.5094
882.7	89.5092
882.75	89.5089
882.8	89.5087
882.85	89.5085
882.9	89.5082
882.95	89.508
883	89.5078
883.05	89.5075
883.1	89.5073
883.15	89.5071
883.2	89.5068
883.25	89.5066
883.3	89.5064
883.35	89.5061
883.4	89.5059
883.45	89.5057
883.5	89.5054
883.55	89.5052
883.6	89.505
883.65	89.5047
883.7	89.5045
883.75	89.5043
883.8	89.504
883.85	89.5038
883.9	89.5036
883.95	89.5033
884	89.5031
884.05	89.5028
884.1	89.5026
884.15	89.5024
884.2	89.5021
884.25	89.5019
884.3	89.5017
884.35	89.5014
884.4	89.5012
884.45	89.5009
884.5	89.5007
884.55	89.5005
884.6	89.5002
884.65	89.5
884.7	89.4997
884.75	89.4995
884.8	89.4993
884.85	89.499
884.9	89.4988
884.95	89.4985
885	89.4983
885.05	89.4981
885.1	89.4978
885.15	89.4976
885.2	89.4973
885.25	89.4971
885.3	89.4969
885.35	89.4966
885.4	89.4964
885.45	89.4961
885.5	89.4959
885.55	89.4957
885.6	89.4954
885.65	89.4952
885.7	89.4949
885.75	89.4947
885.8	89.4944
885.85	89.4942
885.9	89.4939
885.95	89.4937
886	89.4935
886.05	89.4932
886.1	89.493
886.15	89.4927
886.2	89.4925
886.25	89.4922
886.3	89.492
886.35	89.4917
886.4	89.4915
886.45	89.4913
886.5	89.491
886.55	89.4908
886.6	89.4905
886.65	89.4903
886.7	89.49
886.75	89.4898
886.8	89.4895
886.85	89.4893
886.9	89.489
886.95	89.4888
887	89.4885
887.05	89.4883
887.1	89.488
887.15	89.4878
887.2	89.4875
887.25	89.4873
887.3	89.487
887.35	89.4868
887.4	89.4865
887.45	89.4863
887.5	89.486
887.55	89.4858
887.6	89.4855
887.65	89.4853
887.7	89.485
887.75	89.4848
887.8	89.4845
887.85	89.4843
887.9	89.484
887.95	89.4838
888	89.4835
888.05	89.4833
888.1	89.483
888.15	89.4827
888.2	89.4825
888.25	89.4822
888.3	89.482
888.35	89.4817
888.4	89.4815
888.45	89.4812
888.5	89.481
888.55	89.4807
888.6	89.4804
888.65	89.4802
888.7	89.4799
888.75	89.4797
888.8	89.4794
888.85	89.4792
888.9	89.4789
888.95	89.4786
889	89.4784
889.05	89.4781
889.1	89.4779
889.15	89.4776
889.2	89.4773
889.25	89.4771
889.3	89.4768
889.35	89.4766
889.4	89.4763
889.45	89.476
889.5	89.4758
889.55	89.4755
889.6	89.4753
889.65	89.475
889.7	89.4747
889.75	89.4745
889.8	89.4742
889.85	89.4739
889.9	89.4737
889.95	89.4734
890	89.4731
890.05	89.4729
890.1	89.4726
890.15	89.4723
890.2	89.4721
890.25	89.4718
890.3	89.4715
890.35	89.4713
890.4	89.471
890.45	89.4707
890.5	89.4705
890.55	89.4702
890.6	89.4699
890.65	89.4697
890.7	89.4694
890.75	89.4691
890.8	89.4689
890.85	89.4686
890.9	89.4683
890.95	89.468
891	89.4678
891.05	89.4675
891.1	89.4672
891.15	89.467
891.2	89.4667
891.25	89.4664
891.3	89.4661
891.35	89.4659
891.4	89.4656
891.45	89.4653
891.5	89.465
891.55	89.4648
891.6	89.4645
891.65	89.4642
891.7	89.4639
891.75	89.4637
891.8	89.4634
891.85	89.4631
891.9	89.4628
891.95	89.4626
892	89.4623
892.05	89.462
892.1	89.4617
892.15	89.4614
892.2	89.4612
892.25	89.4609
892.3	89.4606
892.35	89.4603
892.4	89.46
892.45	89.4598
892.5	89.4595
892.55	89.4592
892.6	89.4589
892.65	89.4586
892.7	89.4584
892.75	89.4581
892.8	89.4578
892.85	89.4575
892.9	89.4572
892.95	89.4569
893	89.4567
893.05	89.4564
893.1	89.4561
893.15	89.4558
893.2	89.4555
893.25	89.4552
893.3	89.4549
893.35	89.4546
893.4	89.4544
893.45	89.4541
893.5	89.4538
893.55	89.4535
893.6	89.4532
893.65	89.4529
893.7	89.4526
893.75	89.4523
893.8	89.452
893.85	89.4517
893.9	89.4515
893.95	89.4512
894	89.4509
894.05	89.4506
894.1	89.4503
894.15	89.45
894.2	89.4497
894.25	89.4494
894.3	89.4491
894.35	89.4488
894.4	89.4485
894.45	89.4482
894.5	89.4479
894.55	89.4476
894.6	89.4473
894.65	89.447
894.7	89.4467
894.75	89.4464
894.8	89.4461
894.85	89.4458
894.9	89.4455
894.95	89.4452
895	89.4449
895.05	89.4446
895.1	89.4443
895.15	89.444
895.2	89.4437
895.25	89.4434
895.3	89.4431
895.35	89.4428
895.4	89.4425
895.45	89.4422
895.5	89.4419
895.55	89.4416
895.6	89.4413
895.65	89.441
895.7	89.4407
895.75	89.4403
895.8	89.44
895.85	89.4397
895.9	89.4394
895.95	89.4391
896	89.4388
896.05	89.4385
896.1	89.4382
896.15	89.4379
896.2	89.4376
896.25	89.4372
896.3	89.4369
896.35	89.4366
896.4	89.4363
896.45	89.436
896.5	89.4357
896.55	89.4354
896.6	89.435
896.65	89.4347
896.7	89.4344
896.75	89.4341
896.8	89.4338
896.85	89.4334
896.9	89.4331
896.95	89.4328
897	89.4325
897.05	89.4322
897.1	89.4318
897.15	89.4315
897.2	89.4312
897.25	89.4309
897.3	89.4306
897.35	89.4302
897.4	89.4299
897.45	89.4296
897.5	89.4292
897.55	89.4289
897.6	89.4286
897.65	89.4283
897.7	89.4279
897.75	89.4276
897.8	89.4273
897.85	89.4269
897.9	89.4266
897.95	89.4263
898	89.426
898.05	89.4256
898.1	89.4253
898.15	89.425
898.2	89.4246
898.25	89.4243
898.3	89.4239
898.35	89.4236
898.4	89.4233
898.45	89.4229
898.5	89.4226
898.55	89.4223
898.6	89.4219
898.65	89.4216
898.7	89.4212
898.75	89.4209
898.8	89.4206
898.85	89.4202
898.9	89.4199
898.95	89.4195
899	89.4192
899.05	89.4188
899.1	89.4185
899.15	89.4181
899.2	89.4178
899.25	89.4174
899.3	89.4171
899.35	89.4167
899.4	89.4164
899.45	89.416
899.5	89.4157
899.55	89.4153
899.6	89.415
899.65	89.4146
899.7	89.4143
899.75	89.4139
899.8	89.4136
899.85	89.4132
899.9	89.4128
899.95	89.4125
900	89.4121
900.05	89.4118
900.1	89.4114
900.15	89.411
900.2	89.4107
900.25	89.4103
900.3	89.4099
900.35	89.4096
900.4	89.4092
900.45	89.4088
900.5	89.4085
900.55	89.4081
900.6	89.4077
900.65	89.4074
900.7	89.407
900.75	89.4066
900.8	89.4063
900.85	89.4059
900.9	89.4055
900.95	89.4051
901	89.4048
901.05	89.4044
901.1	89.404
901.15	89.4036
901.2	89.4032
901.25	89.4029
901.3	89.4025
901.35	89.4021
901.4	89.4017
901.45	89.4013
901.5	89.401
901.55	89.4006
901.6	89.4002
901.65	89.3998
901.7	89.3994
901.75	89.399
901.8	89.3986
901.85	89.3982
901.9	89.3979
901.95	89.3975
902	89.3971
902.05	89.3967
902.1	89.3963
902.15	89.3959
902.2	89.3955
902.25	89.3951
902.3	89.3947
902.35	89.3943
902.4	89.3939
902.45	89.3935
902.5	89.3931
902.55	89.3927
902.6	89.3923
902.65	89.3919
902.7	89.3915
902.75	89.3911
902.8	89.3907
902.85	89.3902
902.9	89.3898
902.95	89.3894
903	89.389
903.05	89.3886
903.1	89.3882
903.15	89.3878
903.2	89.3874
903.25	89.3869
903.3	89.3865
903.35	89.3861
903.4	89.3857
903.45	89.3853
903.5	89.3848
903.55	89.3844
903.6	89.384
903.65	89.3836
903.7	89.3831
903.75	89.3827
903.8	89.3823
903.85	89.3818
903.9	89.3814
903.95	89.381
904	89.3806
904.05	89.3801
904.1	89.3797
904.15	89.3792
904.2	89.3788
904.25	89.3784
904.3	89.3779
904.35	89.3775
904.4	89.377
904.45	89.3766
904.5	89.3762
904.55	89.3757
904.6	89.3753
904.65	89.3748
904.7	89.3744
904.75	89.3739
904.8	89.3735
904.85	89.373
904.9	89.3725
904.95	89.3721
905	89.3716
905.05	89.3712
905.1	89.3707
905.15	89.3702
905.2	89.3698
905.25	89.3693
905.3	89.3688
905.35	89.3684
905.4	89.3679
905.45	89.3674
905.5	89.367
905.55	89.3665
905.6	89.366
905.65	89.3655
905.7	89.3651
905.75	89.3646
905.8	89.3641
905.85	89.3636
905.9	89.3631
905.95	89.3626
906	89.3622
906.05	89.3617
906.1	89.3612
906.15	89.3607
906.2	89.3602
906.25	89.3597
906.3	89.3592
906.35	89.3587
906.4	89.3582
906.45	89.3577
906.5	89.3572
906.55	89.3567
906.6	89.3562
906.65	89.3557
906.7	89.3552
906.75	89.3547
906.8	89.3542
906.85	89.3537
906.9	89.3531
906.95	89.3526
907	89.3521
907.05	89.3516
907.1	89.3511
907.15	89.3505
907.2	89.35
907.25	89.3495
907.3	89.349
907.35	89.3484
907.4	89.3479
907.45	89.3474
907.5	89.3468
907.55	89.3463
907.6	89.3458
907.65	89.3452
907.7	89.3447
907.75	89.3441
907.8	89.3436
907.85	89.3431
907.9	89.3425
907.95	89.342
908	89.3414
908.05	89.3408
908.1	89.3403
908.15	89.3397
908.2	89.3392
908.25	89.3386
908.3	89.3381
908.35	89.3375
908.4	89.3369
908.45	89.3364
908.5	89.3358
908.55	89.3352
908.6	89.3346
908.65	89.3341
908.7	89.3335
908.75	89.3329
908.8	89.3323
