t	F
170.9	119.38
170.95	119.376
171	119.373
171.05	119.369
171.1	119.366
171.15	119.362
171.2	119.358
171.25	119.354
171.3	119.351
171.35	119.347
171.4	119.344
171.45	119.34
171.5	119.337
171.55	119.333
171.6	119.33
171.65	119.326
171.7	119.323
171.75	119.319
171.8	119.315
171.85	119.312
171.9	119.308
171.95	119.305
172	119.301
172.05	119.297
172.1	119.294
172.15	119.29
172.2	119.287
172.25	119.283
172.3	119.28
172.35	119.276
172.4	119.272
172.45	119.269
172.5	119.265
172.55	119.261
172.6	119.258
172.65	119.254
172.7	119.251
172.75	119.247
172.8	119.244
172.85	119.24
172.9	119.237
172.95	119.233
173	119.23
173.05	119.225
173.1	119.222
173.15	119.218
173.2	119.215
173.25	119.211
173.3	119.208
173.35	119.204
173.4	119.201
173.45	119.197
173.5	119.194
173.55	119.19
173.6	119.187
173.65	119.183
173.7	119.18
173.75	119.176
173.8	119.172
173.85	119.169
173.9	119.165
173.95	119.162
174	119.158
174.05	119.154
174.1	119.151
174.15	119.147
174.2	119.144
174.25	119.14
174.3	119.137
174.35	119.133
174.4	119.13
174.45	119.126
174.5	119.123
174.55	119.119
174.6	119.116
174.65	119.112
174.7	119.108
174.75	119.105
174.8	119.101
174.85	119.098
174.9	119.094
174.95	119.091
175	119.087
175.05	119.083
175.1	119.08
175.15	119.076
175.2	119.073
175.25	119.069
175.3	119.066
175.35	119.062
175.4	119.059
175.45	119.055
175.5	119.052
175.55	119.048
175.6	119.045
175.65	119.041
175.7	119.038
175.75	119.034
175.8	119.03
175.85	119.027
175.9	119.023
175.95	119.02
176	119.016
176.05	119.012
176.1	119.009
176.15	119.005
176.2	119.002
176.25	118.998
176.3	118.995
176.35	118.991
176.4	118.988
176.45	118.984
176.5	118.981
176.55	118.977
176.6	118.974
176.65	118.97
176.7	118.967
176.75	118.963
176.8	118.96
176.85	118.956
176.9	118.953
176.95	118.949
177	118.946
177.05	118.942
177.1	118.939
177.15	118.935
177.2	118.932
177.25	118.928
177.3	118.925
177.35	118.921
177.4	118.917
177.45	118.914
177.5	118.91
177.55	118.907
177.6	118.903
177.65	118.9
177.7	118.896
177.75	118.893
177.8	118.889
177.85	118.886
177.9	118.882
177.95	118.879
178	118.875
178.05	118.871
178.1	118.868
178.15	118.864
178.2	118.861
178.25	118.857
178.3	118.854
178.35	118.85
178.4	118.847
178.45	118.843
178.5	118.84
178.55	118.836
178.6	118.833
178.65	118.829
178.7	118.826
178.75	118.822
178.8	118.819
178.85	118.815
178.9	118.812
178.95	118.808
179	118.805
179.05	118.801
179.1	118.798
179.15	118.794
179.2	118.791
179.25	118.787
179.3	118.784
179.35	118.78
179.4	118.777
179.45	118.773
179.5	118.77
179.55	118.766
179.6	118.763
179.65	118.759
179.7	118.756
179.75	118.752
179.8	118.749
179.85	118.745
179.9	118.742
179.95	118.738
180	118.735
180.05	118.731
180.1	118.728
180.15	118.724
180.2	118.721
180.25	118.717
180.3	118.714
180.35	118.71
180.4	118.707
180.45	118.703
180.5	118.7
180.55	118.696
180.6	118.693
180.65	118.689
180.7	118.686
180.75	118.682
180.8	118.679
180.85	118.675
180.9	118.672
180.95	118.668
181	118.665
181.05	118.661
181.1	118.658
181.15	118.654
181.2	118.651
181.25	118.647
181.3	118.644
181.35	118.64
181.4	118.637
181.45	118.633
181.5	118.63
181.55	118.626
181.6	118.623
181.65	118.619
181.7	118.616
181.75	118.613
181.8	118.609
181.85	118.606
181.9	118.602
181.95	118.599
182	118.595
182.05	118.591
182.1	118.588
182.15	118.584
182.2	118.581
182.25	118.577
182.3	118.574
182.35	118.571
182.4	118.567
182.45	118.564
182.5	118.56
182.55	118.557
182.6	118.554
182.65	118.55
182.7	118.547
182.75	118.543
182.8	118.54
182.85	118.536
182.9	118.533
182.95	118.529
183	118.526
183.05	118.522
183.1	118.519
183.15	118.515
183.2	118.512
183.25	118.508
183.3	118.505
183.35	118.501
183.4	118.498
183.45	118.494
183.5	118.491
183.55	118.487
183.6	118.484
183.65	118.48
183.7	118.477
183.75	118.473
183.8	118.47
183.85	118.466
183.9	118.463
183.95	118.46
184	118.456
184.05	118.452
184.1	118.449
184.15	118.445
184.2	118.442
184.25	118.438
184.3	118.435
184.35	118.432
184.4	118.428
184.45	118.425
184.5	118.422
184.55	118.418
184.6	118.415
184.65	118.411
184.7	118.408
184.75	118.404
184.8	118.401
184.85	118.397
184.9	118.394
184.95	118.39
185	118.387
185.05	118.383
185.1	118.38
185.15	118.376
185.2	118.373
185.25	118.369
185.3	118.366
185.35	118.362
185.4	118.359
185.45	118.355
185.5	118.352
185.55	118.349
185.6	118.345
185.65	118.342
185.7	118.338
185.75	118.335
185.8	118.331
185.85	118.328
185.9	118.325
185.95	118.321
186	118.318
186.05	118.314
186.1	118.311
186.15	118.307
186.2	118.304
186.25	118.3
186.3	118.297
186.35	118.293
186.4	118.29
186.45	118.286
186.5	118.283
186.55	118.279
186.6	118.276
186.65	118.272
186.7	118.269
186.75	118.266
186.8	118.262
186.85	118.259
186.9	118.255
186.95	118.252
187	118.248
187.05	118.245
187.1	118.242
187.15	118.238
187.2	118.235
187.25	118.231
187.3	118.228
187.35	118.224
187.4	118.221
187.45	118.217
187.5	118.214
187.55	118.21
187.6	118.207
187.65	118.203
187.7	118.2
187.75	118.197
187.8	118.193
187.85	118.19
187.9	118.186
187.95	118.183
188	118.179
188.05	118.175
188.1	118.173
188.15	118.169
188.2	118.166
188.25	118.162
188.3	118.159
188.35	118.155
188.4	118.152
188.45	118.148
188.5	118.145
188.55	118.141
188.6	118.138
188.65	118.134
188.7	118.131
188.75	118.128
188.8	118.124
188.85	118.121
188.9	118.117
188.95	118.114
189	118.11
189.05	118.106
189.1	118.104
189.15	118.1
189.2	118.097
189.25	118.093
189.3	118.09
189.35	118.086
189.4	118.083
189.45	118.079
189.5	118.076
189.55	118.072
189.6	118.069
189.65	118.065
189.7	118.062
189.75	118.059
189.8	118.055
189.85	118.052
189.9	118.048
189.95	118.045
190	118.042
190.05	118.038
190.1	118.035
190.15	118.031
190.2	118.028
190.25	118.024
190.3	118.021
190.35	118.017
190.4	118.014
190.45	118.01
190.5	118.007
190.55	118.003
190.6	118
190.65	117.997
190.7	117.993
190.75	117.99
190.8	117.986
190.85	117.983
190.9	117.979
190.95	117.976
191	117.973
191.05	117.969
191.1	117.966
191.15	117.962
191.2	117.959
191.25	117.955
191.3	117.952
191.35	117.948
191.4	117.945
191.45	117.941
191.5	117.938
191.55	117.934
191.6	117.931
191.65	117.928
191.7	117.924
191.75	117.921
191.8	117.917
191.85	117.914
191.9	117.911
191.95	117.907
192	117.904
192.05	117.9
192.1	117.897
192.15	117.893
192.2	117.89
192.25	117.886
192.3	117.883
192.35	117.879
192.4	117.876
192.45	117.872
192.5	117.869
192.55	117.865
192.6	117.862
192.65	117.859
192.7	117.855
192.75	117.852
192.8	117.848
192.85	117.845
192.9	117.842
192.95	117.838
193	117.835
193.05	117.831
193.1	117.828
193.15	117.824
193.2	117.821
193.25	117.817
193.3	117.814
193.35	117.81
193.4	117.807
193.45	117.803
193.5	117.8
193.55	117.796
193.6	117.793
193.65	117.789
193.7	117.786
193.75	117.783
193.8	117.779
193.85	117.776
193.9	117.772
193.95	117.769
194	117.765
194.05	117.761
194.1	117.758
194.15	117.754
194.2	117.752
194.25	117.748
194.3	117.745
194.35	117.741
194.4	117.738
194.45	117.734
194.5	117.731
194.55	117.727
194.6	117.724
194.65	117.72
194.7	117.717
194.75	117.713
194.8	117.71
194.85	117.706
194.9	117.703
194.95	117.699
195	117.696
195.05	117.692
195.1	117.689
195.15	117.685
195.2	117.682
195.25	117.678
195.3	117.675
195.35	117.671
195.4	117.668
195.45	117.664
195.5	117.661
195.55	117.657
195.6	117.654
195.65	117.65
195.7	117.647
195.75	117.644
195.8	117.64
195.85	117.637
195.9	117.633
195.95	117.63
196	117.626
196.05	117.622
196.1	117.619
196.15	117.615
196.2	117.612
196.25	117.608
196.3	117.605
196.35	117.601
196.4	117.598
196.45	117.595
196.5	117.591
196.55	117.588
196.6	117.584
196.65	117.581
196.7	117.577
196.75	117.574
196.8	117.57
196.85	117.567
196.9	117.563
196.95	117.56
197	117.556
197.05	117.552
197.1	117.549
197.15	117.545
197.2	117.542
197.25	117.538
197.3	117.535
197.35	117.531
197.4	117.528
197.45	117.524
197.5	117.521
197.55	117.517
197.6	117.514
197.65	117.51
197.7	117.507
197.75	117.503
197.8	117.5
197.85	117.496
197.9	117.493
197.95	117.489
198	117.486
198.05	117.482
198.1	117.479
198.15	117.475
198.2	117.472
198.25	117.468
198.3	117.465
198.35	117.461
198.4	117.458
198.45	117.454
198.5	117.451
198.55	117.447
198.6	117.444
198.65	117.44
198.7	117.436
198.75	117.433
198.8	117.429
198.85	117.426
198.9	117.422
198.95	117.419
199	117.415
199.05	117.411
199.1	117.408
199.15	117.404
199.2	117.401
199.25	117.397
199.3	117.394
199.35	117.39
199.4	117.387
199.45	117.383
199.5	117.379
199.55	117.376
199.6	117.372
199.65	117.369
199.7	117.365
199.75	117.361
199.8	117.358
199.85	117.354
199.9	117.351
199.95	117.347
200	117.344
200.05	117.34
200.1	117.337
200.15	117.332
200.2	117.329
200.25	117.325
200.3	117.322
200.35	117.318
200.4	117.315
200.45	117.311
200.5	117.308
200.55	117.304
200.6	117.3
200.65	117.297
200.7	117.293
200.75	117.289
200.8	117.286
200.85	117.282
200.9	117.279
200.95	117.275
201	117.272
201.05	117.267
201.1	117.264
201.15	117.26
201.2	117.257
201.25	117.253
201.3	117.25
201.35	117.246
201.4	117.242
201.45	117.238
201.5	117.235
201.55	117.231
201.6	117.228
201.65	117.224
201.7	117.22
201.75	117.217
201.8	117.213
201.85	117.209
201.9	117.206
201.95	117.202
202	117.198
202.05	117.194
202.1	117.191
202.15	117.187
202.2	117.184
202.25	117.18
202.3	117.176
202.35	117.172
202.4	117.169
202.45	117.165
202.5	117.162
202.55	117.158
202.6	117.154
202.65	117.15
202.7	117.147
202.75	117.143
202.8	117.139
202.85	117.135
202.9	117.132
202.95	117.128
203	117.124
203.05	117.12
203.1	117.117
203.15	117.113
203.2	117.109
203.25	117.105
203.3	117.102
203.35	117.098
203.4	117.094
203.45	117.09
203.5	117.087
203.55	117.083
203.6	117.079
203.65	117.075
203.7	117.072
203.75	117.068
203.8	117.064
203.85	117.06
203.9	117.057
203.95	117.053
204	117.049
204.05	117.045
204.1	117.042
204.15	117.037
204.2	117.034
204.25	117.03
204.3	117.026
204.35	117.022
204.4	117.019
204.45	117.015
204.5	117.011
204.55	117.007
204.6	117.003
204.65	116.999
204.7	116.996
204.75	116.992
204.8	116.988
204.85	116.984
204.9	116.98
204.95	116.976
205	116.973
205.05	116.968
205.1	116.965
205.15	116.96
205.2	116.957
205.25	116.953
205.3	116.949
205.35	116.945
205.4	116.941
205.45	116.937
205.5	116.934
205.55	116.93
205.6	116.926
205.65	116.922
205.7	116.918
205.75	116.914
205.8	116.91
205.85	116.906
205.9	116.902
205.95	116.898
206	116.895
206.05	116.89
206.1	116.887
206.15	116.882
206.2	116.879
206.25	116.874
206.3	116.871
206.35	116.866
206.4	116.863
206.45	116.859
206.5	116.855
206.55	116.851
206.6	116.847
206.65	116.843
206.7	116.839
206.75	116.835
206.8	116.831
206.85	116.827
206.9	116.823
206.95	116.819
207	116.815
207.05	116.81
207.1	116.807
207.15	116.802
207.2	116.799
207.25	116.795
207.3	116.791
207.35	116.787
207.4	116.783
207.45	116.778
207.5	116.775
207.55	116.77
207.6	116.767
207.65	116.762
207.7	116.759
207.75	116.754
207.8	116.75
207.85	116.746
207.9	116.742
207.95	116.738
208	116.734
208.05	116.73
208.1	116.726
208.15	116.721
208.2	116.718
208.25	116.713
208.3	116.71
208.35	116.705
208.4	116.702
208.45	116.697
208.5	116.693
208.55	116.689
208.6	116.685
208.65	116.681
208.7	116.677
208.75	116.673
208.8	116.669
208.85	116.664
208.9	116.66
208.95	116.656
209	116.652
209.05	116.647
209.1	116.644
209.15	116.639
209.2	116.636
209.25	116.631
209.3	116.627
209.35	116.623
209.4	116.619
209.45	116.615
209.5	116.611
209.55	116.606
209.6	116.603
209.65	116.598
209.7	116.594
209.75	116.59
209.8	116.586
209.85	116.582
209.9	116.578
209.95	116.573
210	116.569
210.05	116.565
210.1	116.561
210.15	116.556
210.2	116.553
210.25	116.548
210.3	116.544
210.35	116.54
210.4	116.536
210.45	116.531
210.5	116.528
210.55	116.523
210.6	116.519
210.65	116.515
210.7	116.511
210.75	116.506
210.8	116.503
210.85	116.498
210.9	116.494
210.95	116.49
211	116.486
211.05	116.481
211.1	116.477
211.15	116.473
211.2	116.469
211.25	116.464
211.3	116.461
211.35	116.456
211.4	116.452
211.45	116.448
211.5	116.444
211.55	116.439
211.6	116.436
211.65	116.431
211.7	116.427
211.75	116.423
211.8	116.419
211.85	116.414
211.9	116.41
211.95	116.406
212	116.402
212.05	116.397
212.1	116.394
212.15	116.389
212.2	116.385
212.25	116.381
212.3	116.377
212.35	116.372
212.4	116.369
212.45	116.364
212.5	116.36
212.55	116.356
212.6	116.352
212.65	116.347
212.7	116.343
212.75	116.339
212.8	116.335
212.85	116.331
212.9	116.327
212.95	116.322
213	116.318
213.05	116.314
213.1	116.31
213.15	116.305
213.2	116.302
213.25	116.297
213.3	116.293
213.35	116.289
213.4	116.285
213.45	116.28
213.5	116.277
213.55	116.272
213.6	116.268
213.65	116.264
213.7	116.26
213.75	116.256
213.8	116.252
213.85	116.247
213.9	116.243
213.95	116.239
214	116.235
214.05	116.23
214.1	116.227
214.15	116.222
214.2	116.218
214.25	116.214
214.3	116.21
214.35	116.206
214.4	116.202
214.45	116.197
214.5	116.194
214.55	116.189
214.6	116.185
214.65	116.181
214.7	116.177
214.75	116.173
214.8	116.169
214.85	116.164
214.9	116.16
214.95	116.156
215	116.152
215.05	116.148
215.1	116.144
215.15	116.139
215.2	116.136
215.25	116.131
215.3	116.127
215.35	116.123
215.4	116.119
215.45	116.115
215.5	116.111
215.55	116.106
215.6	116.103
215.65	116.098
215.7	116.094
215.75	116.09
215.8	116.086
215.85	116.082
215.9	116.078
215.95	116.074
216	116.07
216.05	116.065
216.1	116.061
216.15	116.057
216.2	116.053
216.25	116.049
216.3	116.045
216.35	116.04
216.4	116.037
216.45	116.032
216.5	116.028
216.55	116.024
216.6	116.02
216.65	116.016
216.7	116.012
216.75	116.008
216.8	116.004
216.85	116
216.9	115.996
216.95	115.991
217	115.988
217.05	115.983
217.1	115.979
217.15	115.975
217.2	115.971
217.25	115.966
217.3	115.963
217.35	115.958
217.4	115.954
217.45	115.95
217.5	115.946
217.55	115.942
217.6	115.938
217.65	115.934
217.7	115.93
217.75	115.926
217.8	115.922
217.85	115.917
217.9	115.914
217.95	115.909
218	115.905
218.05	115.901
218.1	115.897
218.15	115.893
218.2	115.889
218.25	115.885
218.3	115.881
218.35	115.877
218.4	115.873
218.45	115.868
218.5	115.865
218.55	115.86
218.6	115.857
218.65	115.852
218.7	115.848
218.75	115.844
218.8	115.84
218.85	115.836
218.9	115.832
218.95	115.828
219	115.824
219.05	115.82
219.1	115.816
219.15	115.812
219.2	115.808
219.25	115.804
219.3	115.8
219.35	115.796
219.4	115.792
219.45	115.788
219.5	115.784
219.55	115.78
219.6	115.776
219.65	115.772
219.7	115.768
219.75	115.764
219.8	115.76
219.85	115.756
219.9	115.752
219.95	115.748
220	115.744
220.05	115.739
220.1	115.736
220.15	115.731
220.2	115.728
220.25	115.723
220.3	115.72
220.35	115.716
220.4	115.712
220.45	115.708
220.5	115.704
220.55	115.7
220.6	115.696
220.65	115.692
220.7	115.688
220.75	115.684
220.8	115.68
220.85	115.676
220.9	115.672
220.95	115.668
221	115.664
221.05	115.659
221.1	115.656
221.15	115.651
221.2	115.648
221.25	115.643
221.3	115.64
221.35	115.636
221.4	115.632
221.45	115.628
221.5	115.624
221.55	115.62
221.6	115.616
221.65	115.612
221.7	115.608
221.75	115.604
221.8	115.6
221.85	115.596
221.9	115.592
221.95	115.588
222	115.584
222.05	115.58
222.1	115.576
222.15	115.572
222.2	115.568
222.25	115.564
222.3	115.56
222.35	115.556
222.4	115.552
222.45	115.548
222.5	115.544
222.55	115.54
222.6	115.537
222.65	115.532
222.7	115.529
222.75	115.524
222.8	115.521
222.85	115.517
222.9	115.513
222.95	115.509
223	115.505
223.05	115.5
223.1	115.497
223.15	115.493
223.2	115.489
223.25	115.485
223.3	115.481
223.35	115.477
223.4	115.473
223.45	115.469
223.5	115.465
223.55	115.461
223.6	115.457
223.65	115.453
223.7	115.45
223.75	115.445
223.8	115.442
223.85	115.438
223.9	115.434
223.95	115.43
224	115.426
224.05	115.421
224.1	115.418
224.15	115.414
224.2	115.41
224.25	115.406
224.3	115.402
224.35	115.398
224.4	115.395
224.45	115.39
224.5	115.387
224.55	115.382
224.6	115.379
224.65	115.375
224.7	115.371
224.75	115.367
224.8	115.363
224.85	115.359
224.9	115.355
224.95	115.351
225	115.347
225.05	115.343
225.1	115.34
225.15	115.335
225.2	115.332
225.25	115.327
225.3	115.324
225.35	115.32
225.4	115.316
225.45	115.312
225.5	115.308
225.55	115.304
225.6	115.301
225.65	115.296
225.7	115.293
225.75	115.289
225.8	115.285
225.85	115.281
225.9	115.277
225.95	115.273
226	115.269
226.05	115.265
226.1	115.262
226.15	115.257
226.2	115.254
226.25	115.249
226.3	115.246
226.35	115.242
226.4	115.238
226.45	115.234
226.5	115.23
226.55	115.226
226.6	115.223
226.65	115.218
226.7	115.215
226.75	115.211
226.8	115.207
226.85	115.203
226.9	115.199
226.95	115.195
227	115.192
227.05	115.187
227.1	115.184
227.15	115.179
227.2	115.176
227.25	115.172
227.3	115.168
227.35	115.164
227.4	115.161
227.45	115.156
227.5	115.153
227.55	115.149
227.6	115.145
227.65	115.141
227.7	115.137
227.75	115.133
227.8	115.13
227.85	115.125
227.9	115.122
227.95	115.118
228	115.114
228.05	115.11
228.1	115.106
228.15	115.102
228.2	115.099
228.25	115.094
228.3	115.091
228.35	115.087
228.4	115.083
228.45	115.079
228.5	115.075
228.55	115.071
228.6	115.068
228.65	115.064
228.7	115.06
228.75	115.056
228.8	115.052
228.85	115.048
228.9	115.045
228.95	115.041
229	115.037
229.05	115.033
229.1	115.029
229.15	115.025
229.2	115.022
229.25	115.017
229.3	115.014
229.35	115.01
229.4	115.006
229.45	115.002
229.5	114.998
229.55	114.994
229.6	114.991
229.65	114.987
229.7	114.983
229.75	114.979
229.8	114.975
229.85	114.971
229.9	114.968
229.95	114.964
230	114.96
230.05	114.956
230.1	114.952
230.15	114.948
230.2	114.945
230.25	114.94
230.3	114.937
230.35	114.933
230.4	114.929
230.45	114.925
230.5	114.922
230.55	114.918
230.6	114.914
230.65	114.91
230.7	114.906
230.75	114.902
230.8	114.899
230.85	114.895
230.9	114.891
230.95	114.887
231	114.883
231.05	114.879
231.1	114.876
231.15	114.872
231.2	114.868
231.25	114.864
231.3	114.861
231.35	114.856
231.4	114.853
231.45	114.849
231.5	114.845
231.55	114.841
231.6	114.838
231.65	114.834
231.7	114.83
231.75	114.826
231.8	114.822
231.85	114.818
231.9	114.815
231.95	114.811
232	114.807
232.05	114.803
232.1	114.8
232.15	114.795
232.2	114.792
232.25	114.788
232.3	114.784
232.35	114.78
232.4	114.777
232.45	114.773
232.5	114.769
232.55	114.765
232.6	114.762
232.65	114.757
232.7	114.754
232.75	114.75
232.8	114.746
232.85	114.742
232.9	114.739
232.95	114.735
233	114.731
233.05	114.727
233.1	114.724
233.15	114.719
233.2	114.716
233.25	114.712
233.3	114.708
233.35	114.704
233.4	114.701
233.45	114.697
233.5	114.693
233.55	114.689
233.6	114.686
233.65	114.682
233.7	114.678
233.75	114.674
233.8	114.67
233.85	114.666
233.9	114.663
233.95	114.659
234	114.655
234.05	114.651
234.1	114.648
234.15	114.643
234.2	114.64
234.25	114.636
234.3	114.633
234.35	114.628
234.4	114.625
234.45	114.621
234.5	114.617
234.55	114.613
234.6	114.61
234.65	114.606
234.7	114.602
234.75	114.598
234.8	114.595
234.85	114.591
234.9	114.587
234.95	114.583
235	114.58
235.05	114.575
235.1	114.572
235.15	114.568
235.2	114.565
235.25	114.56
235.3	114.557
235.35	114.553
235.4	114.549
235.45	114.545
235.5	114.542
235.55	114.538
235.6	114.534
235.65	114.53
235.7	114.527
235.75	114.523
235.8	114.519
235.85	114.515
235.9	114.512
235.95	114.508
236	114.504
236.05	114.5
236.1	114.497
236.15	114.493
236.2	114.489
236.25	114.485
236.3	114.482
236.35	114.478
236.4	114.474
236.45	114.47
236.5	114.467
236.55	114.463
236.6	114.459
236.65	114.455
236.7	114.452
236.75	114.448
236.8	114.444
236.85	114.44
236.9	114.437
236.95	114.433
237	114.429
237.05	114.425
237.1	114.422
237.15	114.417
237.2	114.414
237.25	114.41
237.3	114.407
237.35	114.402
237.4	114.399
237.45	114.395
237.5	114.392
237.55	114.388
237.6	114.384
237.65	114.38
237.7	114.377
237.75	114.373
237.8	114.369
237.85	114.365
237.9	114.362
237.95	114.358
238	114.354
238.05	114.35
238.1	114.347
238.15	114.342
238.2	114.339
238.25	114.335
238.3	114.332
238.35	114.328
238.4	114.324
238.45	114.32
238.5	114.317
238.55	114.313
238.6	114.309
238.65	114.305
238.7	114.302
238.75	114.298
238.8	114.294
238.85	114.29
238.9	114.287
238.95	114.283
239	114.279
239.05	114.275
239.1	114.272
239.15	114.268
239.2	114.264
239.25	114.26
239.3	114.257
239.35	114.253
239.4	114.249
239.45	114.245
239.5	114.242
239.55	114.238
239.6	114.234
239.65	114.231
239.7	114.227
239.75	114.223
239.8	114.22
239.85	114.216
239.9	114.212
239.95	114.208
240	114.205
240.05	114.2
240.1	114.197
240.15	114.193
240.2	114.19
240.25	114.186
240.3	114.182
240.35	114.178
240.4	114.175
240.45	114.171
240.5	114.167
240.55	114.163
240.6	114.16
240.65	114.156
240.7	114.152
240.75	114.149
240.8	114.145
240.85	114.141
240.9	114.138
240.95	114.134
241	114.13
241.05	114.126
241.1	114.123
241.15	114.119
241.2	114.115
241.25	114.111
241.3	114.108
241.35	114.104
241.4	114.1
241.45	114.096
241.5	114.093
241.55	114.089
241.6	114.086
241.65	114.082
241.7	114.078
241.75	114.074
241.8	114.071
241.85	114.067
241.9	114.063
241.95	114.059
242	114.056
242.05	114.052
242.1	114.048
242.15	114.044
242.2	114.041
242.25	114.037
242.3	114.034
242.35	114.03
242.4	114.026
242.45	114.022
242.5	114.019
242.55	114.015
242.6	114.011
242.65	114.007
242.7	114.004
242.75	114
242.8	113.996
242.85	113.993
242.9	113.989
242.95	113.985
243	113.982
243.05	113.977
243.1	113.974
243.15	113.97
243.2	113.967
243.25	113.963
243.3	113.959
243.35	113.955
243.4	113.952
243.45	113.948
243.5	113.945
243.55	113.941
243.6	113.937
243.65	113.933
243.7	113.93
243.75	113.926
243.8	113.922
243.85	113.918
243.9	113.915
243.95	113.911
244	113.908
244.05	113.903
244.1	113.9
244.15	113.896
244.2	113.893
244.25	113.889
244.3	113.885
244.35	113.881
244.4	113.878
244.45	113.874
244.5	113.871
244.55	113.867
244.6	113.863
244.65	113.859
244.7	113.856
244.75	113.852
244.8	113.848
244.85	113.845
244.9	113.841
244.95	113.837
245	113.834
245.05	113.829
245.1	113.826
245.15	113.822
245.2	113.819
245.25	113.815
245.3	113.811
245.35	113.808
245.4	113.804
245.45	113.8
245.5	113.797
245.55	113.793
245.6	113.789
245.65	113.786
245.7	113.782
245.75	113.778
245.8	113.774
245.85	113.771
245.9	113.767
245.95	113.763
246	113.76
246.05	113.756
246.1	113.752
246.15	113.748
246.2	113.745
246.25	113.741
246.3	113.738
246.35	113.734
246.4	113.73
246.45	113.727
246.5	113.723
246.55	113.719
246.6	113.716
246.65	113.712
246.7	113.708
246.75	113.705
246.8	113.701
246.85	113.697
246.9	113.693
246.95	113.69
247	113.686
247.05	113.682
247.1	113.679
247.15	113.675
247.2	113.671
247.25	113.667
247.3	113.664
247.35	113.66
247.4	113.657
247.45	113.653
247.5	113.65
247.55	113.645
247.6	113.642
247.65	113.638
247.7	113.635
247.75	113.631
247.8	113.628
247.85	113.623
247.9	113.62
247.95	113.616
248	113.613
248.05	113.609
248.1	113.606
248.15	113.601
248.2	113.598
248.25	113.594
248.3	113.591
248.35	113.587
248.4	113.584
248.45	113.579
248.5	113.576
248.55	113.572
248.6	113.569
248.65	113.565
248.7	113.561
248.75	113.557
248.8	113.554
248.85	113.55
248.9	113.547
248.95	113.543
249	113.539
249.05	113.535
249.1	113.532
249.15	113.528
249.2	113.524
249.25	113.52
249.3	113.517
249.35	113.513
249.4	113.51
249.45	113.506
249.5	113.502
249.55	113.499
249.6	113.495
249.65	113.491
249.7	113.488
249.75	113.484
249.8	113.481
249.85	113.477
249.9	113.473
249.95	113.469
250	113.466
250.05	113.462
250.1	113.459
250.15	113.454
250.2	113.451
250.25	113.447
250.3	113.444
250.35	113.44
250.4	113.437
250.45	113.433
250.5	113.429
250.55	113.425
250.6	113.422
250.65	113.418
250.7	113.414
250.75	113.411
250.8	113.407
250.85	113.403
250.9	113.4
250.95	113.396
251	113.392
251.05	113.388
251.1	113.385
251.15	113.381
251.2	113.378
251.25	113.374
251.3	113.37
251.35	113.366
251.4	113.363
251.45	113.359
251.5	113.356
251.55	113.352
251.6	113.348
251.65	113.345
251.7	113.341
251.75	113.337
251.8	113.334
251.85	113.33
251.9	113.326
251.95	113.323
252	113.319
252.05	113.315
252.1	113.312
252.15	113.308
252.2	113.304
252.25	113.3
252.3	113.297
252.35	113.293
252.4	113.29
252.45	113.286
252.5	113.282
252.55	113.278
252.6	113.275
252.65	113.271
252.7	113.268
252.75	113.264
252.8	113.26
252.85	113.257
252.9	113.253
252.95	113.249
253	113.246
253.05	113.242
253.1	113.238
253.15	113.234
253.2	113.231
253.25	113.227
253.3	113.224
253.35	113.22
253.4	113.216
253.45	113.212
253.5	113.209
253.55	113.205
253.6	113.202
253.65	113.198
253.7	113.194
253.75	113.19
253.8	113.187
253.85	113.183
253.9	113.18
253.95	113.176
254	113.172
254.05	113.168
254.1	113.165
254.15	113.161
254.2	113.158
254.25	113.154
254.3	113.15
254.35	113.146
254.4	113.143
254.45	113.139
254.5	113.136
254.55	113.132
254.6	113.128
254.65	113.124
254.7	113.121
254.75	113.117
254.8	113.114
254.85	113.11
254.9	113.106
254.95	113.102
255	113.099
255.05	113.095
255.1	113.092
255.15	113.088
255.2	113.084
255.25	113.08
255.3	113.077
255.35	113.073
255.4	113.07
255.45	113.066
255.5	113.062
255.55	113.058
255.6	113.055
255.65	113.051
255.7	113.048
255.75	113.044
255.8	113.04
255.85	113.036
255.9	113.033
255.95	113.029
256	113.026
256.05	113.021
256.1	113.018
256.15	113.014
256.2	113.011
256.25	113.007
256.3	113.003
256.35	112.999
256.4	112.996
256.45	112.992
256.5	112.989
256.55	112.985
256.6	112.981
256.65	112.978
256.7	112.974
256.75	112.97
256.8	112.967
256.85	112.963
256.9	112.959
256.95	112.956
257	112.952
257.05	112.948
257.1	112.945
257.15	112.941
257.2	112.937
257.25	112.933
257.3	112.93
257.35	112.926
257.4	112.923
257.45	112.919
257.5	112.915
257.55	112.911
257.6	112.908
257.65	112.904
257.7	112.901
257.75	112.897
257.8	112.893
257.85	112.889
257.9	112.886
257.95	112.882
258	112.879
258.05	112.874
258.1	112.871
258.15	112.867
258.2	112.864
258.25	112.86
258.3	112.856
258.35	112.853
258.4	112.849
258.45	112.845
258.5	112.842
258.55	112.838
258.6	112.834
258.65	112.831
258.7	112.827
258.75	112.823
258.8	112.82
258.85	112.816
258.9	112.812
258.95	112.809
259	112.805
259.05	112.801
259.1	112.798
259.15	112.794
259.2	112.79
259.25	112.786
259.3	112.783
259.35	112.779
259.4	112.776
259.45	112.772
